"codigo","transecto","arv","nome.comum","nome.cient","familia","DAP","HT","tipo","pos.copa","luminosidade","morta","decomp","raio.n","raio.s","raio.l","raio.o","data","utm.lest","utm.norte","vol","parc.area","area.total"
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T09",147,"andirobarana","Guarea guidonia","Meliaceae",16.6,9.34,"O","S",3,FALSE,NA,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,5.79,"O","S",2,FALSE,NA,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,8.43,"O","S",2,FALSE,NA,0,7.3,1.3,1,20120326,778663.429,9586262.912,0.392337323,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T11",43,"tento","Ormosia coccinea","Fabaceae",16.3,9.16,"O","S",3,FALSE,NA,0.3,0.5,2.5,0,20120203,779491.2387,9584156.164,0.430821241,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T03",155,"matamata","Eschweilera amazonica","Lecythidaceae",29.4,16.51,"O","S",2,FALSE,NA,5.5,2,3.6,1.8,20120128,780116.5288,9586539.731,0.836859359,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T04",122,"abiurana","Pouteria gongrijpii","Sapotaceae",27.5,15.43,"O","C",2,FALSE,NA,1.3,3.9,1.6,1.8,20120211,780008.0221,9586163.292,0.776023349,10000,50
"CAU_A01","T09",119,"seringueira","Hevea brasiliensis","Euphorbiaceae",41,23,"O","C",1,FALSE,NA,2.1,2,1.8,3.3,20120203,780497.569,9584946.218,1.21663666,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T20",86,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.5,7.56,"O","S",2,FALSE,NA,1,0.6,1.1,0,20120315,780352.6017,9584703.757,0.348085909,10000,50
"CAU_A01","T13",51,"breu barrote","Tetragastris panamensis","Burseraceae",37,20.71,"O","S",2,FALSE,NA,2.7,2,1.8,6.8,20120326,778906.2159,9586258.225,1.083128701,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T21",42,"iperana","Eperua bijuga","Fabaceae",29.7,16.62,"O","C",2,FALSE,NA,2.6,3.4,2.7,2.8,20120323,778840.1127,9583939.165,0.845620146,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T07",3,"uxirana","Sacoglottis guianensis","Humiriaceae",33.8,18.91,"O","S",2,FALSE,NA,4.1,3.3,3.7,4.5,20120209,779054.6689,9585197.714,0.978103451,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,18.89,"O","C",2,FALSE,NA,2.6,3,3.5,3.3,20120314,780796.8632,9586095.716,0.977803558,10000,50
"CAU_A01","T15",17,"matamata branco","Eschweilera coriacea","Lecythidaceae",35.4,19.75,"O","S",2,FALSE,NA,3.8,2,4,3.9,20120324,780117.5338,9585319.851,1.029560852,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T22",51,"jatereu","Lecythis idatimon","Lecythidaceae",24.4,13.6,"O","S",1,FALSE,NA,3,2.2,1.8,3.6,20120319,779922.8844,9584062.332,0.676939012,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,11.37,"O","S",2,FALSE,NA,3.3,4.2,2.7,3.7,20120309,778940.1979,9586923.201,0.553329787,10000,50
"CAU_A01","T09",4,"barrote","Tetragastris altissima","Burseraceae",42.4,23.62,"O","C",2,FALSE,NA,7,3,3.8,3.1,20120203,780489.1072,9585121.857,1.260964015,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T09",52,"ingarana","Inga sp.","Fabaceae",18.5,10.3,"O","S",2,FALSE,NA,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000,50
"CAU_A01","T16",77,"goiabao","Pradosia cochlearia","Sapotaceae",36.6,20.36,"O","C",2,FALSE,NA,3.2,2.2,1.7,4.2,20120312,780811.388,9586622.013,1.068039571,10000,50
"CAU_A01","T16",95,"fava-atana","Parkia gigantocarpa","Fabaceae",21,11.68,"O","S",1,FALSE,NA,4.3,0,4.2,1.7,20120312,780825.5737,9586713.432,0.571343217,10000,50
"CAU_A01","T16",95,"fava-atana","Parkia gigantocarpa","Fabaceae",21,11.68,"O","S",1,FALSE,NA,4.3,0,4.2,1.7,20120312,780825.5737,9586713.432,0.571343217,10000,50
