"area","transect","tree","common_name","scientific_name","family_name","WSD_09","DBH_09","BA_09","AGB_09","area_sampled_09","BA_AS_09","AGB_AS_09","type_09","canopy_09","light_09","dead_09","class_09","X_09","Y_09","Hcom_09","Htot_09","RN_09","RS_09","RE_09","RW_09","WSD_11","DBH_11","BA_11","AGB_11","area_sampled_11","BA_AS_11","AGB_AS_11","type_11","canopy_11","light_11","dead_11","class_11","X_11","Y_11","Hcom_11","Htot_11","RN_11","RS_11","RE_11","RW_11","VOL","total.area","transect.area"
"DUC_A01","T02","1238","Inhare","Helicostylis sp,","Moraceae",0.65,48.7,0.186272097,2.09743263,0.487,0.382488906,4.306843184,"O","E",2,"A",NA,2.7,108.4,21.49,26.73,2.8,3.6,6.85,3.25,0.65,49.2,0.190116621,"2.235224665",0.492,0.386415896,"4.543139562","O","D",1,"A",NA,2.7,108.4,22.77,27.91,5.3,3.9,8.4,4,2.52446737906693,50,1000
"DUC_A01","T02","1239","Mapatirana","Pourouma minor","Urticaceae",0.44,19.1,0.02865211,0.125495574,0.191,0.150011049,0.65704489,"O","C",2,"A",NA,1.1,110.3,8.64,15.36,-0.8,6.55,0.55,5.4,0.44,23.3,0.042638481,"0.245967759",0.233,0.182997772,"1.055655616","O","S",2,"A",NA,1.1,110.3,17.21,20.23,1.4,6.7,1.2,4.4,0.492262662119094,50,1000
"DUC_A01","T02","1240","Ata Preta","Annona sp,","Annonaceae",0.41,5.2,0.002123717,0.010230718,0.052,0.040840704,0.196744584,"O","S",3,"A",NA,0.3,111.8,8.77,18.13,1.7,3.15,0.8,2.6,0.41,5.9,0.002733971,"0.009378468",0.059,0.046338492,"0.158957086","O","S",2,"A",NA,0.3,111.8,8.11,12.91,1,1.2,0.8,1.7,0.0244087878401751,50,1000
"DUC_A01","T02","1241","Breu","Protium hepytaphillum ","Burseraceae",0.63,20.4,0.03268513,0.264764854,0.204,0.160221225,1.297866931,"O","C",2,"A",NA,1.4,112.6,15.3,19.84,3.7,1.55,-0.9,6,0.63,20.6,0.033329156,"0.263994271",0.206,0.161792022,"1.281525588","O","S",2,"A",NA,1.4,112.6,16.98,19.4,2.7,2.5,2,3.7,0.376017833218096,50,1000
"DUC_A01","T02","1242","Merauba","Mouriri collocarpa","Melastomataceae",0.83,10.1,0.008011847,0.049646782,0.101,0.079325215,0.491552294,"O","S",2,"A",NA,0.9,114.2,10.07,11.52,2.05,1.1,1.05,1.75,0.83,10.4,0.008494867,"0.056204057",0.104,0.081681409,"0.540423624","O","S",2,"A",NA,0.9,114.2,10,12.3,2,0.8,1.6,1.6,0.0843304965462716,50,1000
"DUC_A01","T02","1243","Muirapiranga","Brosimum rubescens","Moraceae",0.83,65.6,0.337985104,6.835832277,0.656,0.515221195,10.42047603,"O","E",1,"A",NA,3.8,117.1,32.38,37.6,9.6,8.6,5.8,7.6,0.83,66.8,0.35046351,"7.178698925",0.668,0.524645973,"10.74655528","O","E",1,"A",NA,3.8,117.1,29.2,38.08,9.2,6.9,7,6.2,4.9277619781738,50,1000
"DUC_A01","T02","1248","Ata","Annona crassiflora","Annonaceae",0.41,12.3,0.011882289,0.045748857,0.123,0.096603974,0.371941926,"O","S",2,"A",NA,0.2,170.5,3.09,14.49,1.75,1.8,2,0.75,0.41,12.7,0.012667687,"0.007607072",0.127,0.099745567,"0.059898204","O","S",1,"A",NA,0.2,170.5,0,2.26,0.7,1.6,1.4,1.3,0.130546592063151,50,1000
"DUC_A01","T02","1249A","NI","NI","NI",0.45,10.3,0.008332289,0.009352525,0.103,0.080896011,0.090801212,"O","S",NA,"D",4,0.2,171.2,NA,4.19,NA,NA,NA,NA,0.45,10.3,0.008332289,"0.005273921",0.103,0.080896011,"0.051203115","O",NA,NA,"D",4,0.2,171.2,NA,2.08,NA,NA,NA,NA,0.0825671083567172,50,1000
"DUC_A01","T02","1249B","NI","NI","NI",0.45,7.1,0.003959192,0.003149011,0.071,0.05576327,0.044352269,"O","S",NA,"D",4,0.2,171.3,NA,2.75,NA,NA,NA,NA,0.45,7.1,0.003959192,"0.00250597",0.071,0.05576327,"0.035295351","O",NA,NA,"D",4,0.2,171.3,NA,2.08,NA,NA,NA,NA,0.0365938326429062,50,1000
"DUC_A01","T02","1250","Mandioqueira","Qualea paraensis","Vochysiaceae",0.69,9.5,0.007088218,0.04085705,0.095,0.074612826,0.430074206,"O","S",2,"A",NA,0.3,179.5,9.29,12.89,2.6,0.7,1.5,1.7,0.69,9.8,0.007542964,"0.049111183",0.098,0.07696902,"0.501134525","O","S",2,"A",NA,0.3,179.5,7.98,14.56,2.8,1.2,2.6,1.8,0.0740525454254769,50,1000
"DUC_A01","T02","1251","Breu","Protium hepytaphillum ","Burseraceae",0.63,16.7,0.021903969,0.105350491,0.167,0.131161493,0.630841264,"O","C",NA,"A",NA,0.7,189.3,NA,11.78,4,0.45,5,-0.1,0.63,17.5,0.024052819,"0.19650858",0.175,0.137444679,"1.122906173","O","S",1,"A",NA,0.7,189.3,NA,20.01,3,1,4.1,0.8,0.263204657313064,50,1000
"DUC_A01","T02","1253","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,20.1,0.031730871,0.271281726,0.201,0.157865031,1.349660328,"O","C",1,"A",NA,1.5,190.5,14.72,16.49,0.55,1.1,1,1.3,0.8,20.2,0.032047387,"0.324166235",0.202,0.158650429,"1.604783344","O","S",1,"A",NA,1.5,190.5,14.48,19.51,2.7,1.8,2.2,1.6,0.360232504040037,50,1000
"DUC_A01","T02","1255","Ucuuba","Virola melinoni","Myristicaceae",0.48,9.7,0.007389811,0.034688996,0.097,0.076183622,0.357618514,"O","C",2,"A",NA,0.2,200.5,11.46,15.09,1.6,1.75,1.4,1.45,0.48,10.2,0.008171282,"0.039857075",0.102,0.080110613,"0.390755635","O","S",2,"A",NA,0.2,200.5,10.3,15.68,1.5,1.5,1.6,1.3,0.0808239281537663,50,1000
"DUC_A01","T02","1256","Anani","Symphonia globulifera","Clusiaceae",0.6,27.4,0.058964553,0.468423338,0.274,0.215199097,1.709574228,"O","C",1,"A",NA,2,202.3,16.54,20.43,-3.9,7.65,3.85,1.95,0.6,28,0.061575216,"0.433135382",0.28,0.219911486,"1.54691208","O","S",2,"A",NA,2,202.3,13.95,18.09,2,7.6,3,2.5,0.735761466670581,50,1000
"DUC_A01","T02","1257","Inga","Inga marginata","Fabaceae",0.57,33.7,0.089196884,0.698864706,0.337,0.264679181,2.07378251,"O","E",1,"A",NA,0.4,207.5,13.15,21.21,1.35,8.6,3.1,6.85,0.57,34.7,0.094569007,"0.740257037",0.347,0.272533163,"2.133305581","O","E",1,"A",NA,0.4,207.5,13.17,21.19,1.7,8.98,2.2,5.9,1.17629995335535,50,1000
"DUC_A01","T02","1259","NI","NI","NI",0.64,19.7,0.030480517,0.262077363,0.197,0.154723438,1.330341946,"O","C",2,"A",NA,1.4,211.6,17.33,20.73,2.7,1.65,1.85,1.8,0.64,19.9,0.031102553,"0.30341792",0.199,0.156294235,"1.524713165","O","S",2,"A",NA,1.4,211.6,17.53,23.52,2.7,1.6,1.8,1.7,0.348634271826425,50,1000
"DUC_A01","T02","1260","Tento","Ormosia coccinea","Fabaceae",0.63,15.2,0.018145839,0.120762783,0.152,0.119380521,0.794491992,"O","C",2,"A",NA,0.6,216.4,13.52,16.3,1.1,3.85,1.05,1.75,0.63,15.3,0.018385386,"0.07146249",0.153,0.120165919,"0.467075095","O","S",3,"A",NA,0.6,216.4,3.99,9.52,1.1,3.2,1.9,2,0.196191444267878,50,1000
"DUC_A01","T02","1261","Breu","Protium hepytaphillum ","Burseraceae",0.63,12.8,0.012867964,0.061785362,0.128,0.100530965,0.482698138,"O","S",3,"A",NA,0.7,216.8,9.69,11.76,2.5,2.65,1.6,1.9,0.63,12.8,0.012867964,"0.025428669",0.128,0.100530965,"0.198661478","O","S",3,"A",NA,0.7,216.8,1.2,4.84,2,1.5,2,1.4,0.132805345706944,50,1000
"DUC_A01","T02","1262","Sabueiro","Abarema jupunba","Fabaceae",0.59,19.9,0.031102553,0.234640531,0.199,0.156294235,1.179098144,"O","C",2,"A",NA,0.2,217.8,16.07,19.73,2.15,4.3,4.63,2.8,0.59,20.1,0.031730871,"0.277963005",0.201,0.157865031,"1.382900522","O","S",2,"A",NA,0.2,217.8,17.83,22.91,1.8,2.6,2.6,3.2,0.356343532066369,50,1000
"DUC_A01","T02","1263","Tatapiririca","Tapirira guianensis","Anacardiaceae",0.46,24.1,0.045616711,0.238119984,0.241,0.189280957,0.988049727,"O","C",2,"A",NA,0.5,225,14.03,17.51,1.7,4.6,4.31,-0.1,0.46,24.9,0.048695472,"0.268272573",0.249,0.195564143,"1.077399893","O","S",1,"A",NA,0.5,225,15.96,18.48,2,5.4,4.2,2.5,0.569222608888815,50,1000
"DUC_A01","T02","1264","Murta","Strychnos subcordata","Loganiaceae",0.54,7.8,0.004778362,0.020083701,0.078,0.061261057,0.257483351,"O","S",3,"A",NA,0.3,240.7,6.93,12.01,1.7,2.5,1.65,2,0.54,8,0.005026548,"0.020229696",0.08,0.062831853,"0.2528712","O","S",3,"A",NA,0.3,240.7,6.62,11.5,1.6,2.3,1.3,1.8,0.0475085840854308,50,1000
"DUC_A01","T02","1265","Tauari","Couratari stellata","Lecythidaceae",0.63,64.3,0.324722085,4.072878822,0.643,0.505011019,6.334181683,"O","E",1,"A",NA,1,242.5,19.97,30.72,2.35,13.4,6.1,6.4,0.63,64.5,0.326745271,"3.792753526",0.645,0.506581815,"5.880238025","O","E",1,"A",NA,1,242.5,18.25,28.43,3.2,12.4,5.7,3.8,4.56423744533842,50,1000
"DUC_A01","T02","1267","Seringa","Hevea brasiliensis","Euphorbiaceae",0.49,32.8,0.084496276,0.688522603,0.328,0.257610598,2.099154277,"O","C",1,"A",NA,0.4,251,19.01,25.66,2.9,3.45,4.05,1.4,0.49,32.9,0.085012283,"0.816910695",0.329,0.258395996,"2.483011231","O","E",1,"A",NA,0.4,251,19.81,30.26,3.5,2.6,3.4,2.9,1.04693856945782,50,1000
"DUC_A01","T02","1268","Purui","Alibertia edulis","Rubiaceae",0.76,9.1,0.006503882,0.036326806,0.091,0.071471233,0.39919567,"O","S",3,"A",NA,0.3,255,5.66,11.34,1.1,4.15,3.4,1.65,0.76,9.5,0.007088218,"0.037321259",0.095,0.074612826,"0.392855362","O","S",3,"A",NA,0.3,255,5.72,10.69,2,3.9,3.1,2,0.0691843557398287,50,1000
"DUC_A01","T02","1269","Copaiba","Copaifera reticulata","Fabaceae",0.61,48.7,0.186272097,1.481608689,0.487,0.382488906,3.042317636,"O","C",1,"A",NA,0,259.3,14.64,20.12,2.15,6.05,6.6,1.75,0.61,49,0.188574099,"1.89875409",0.49,0.3848451,"3.875008347","O","E",1,"A",NA,0,259.3,16.99,25.47,2.1,4.1,6.5,2.5,2.50207672987787,50,1000
"DUC_A01","T02","1270","Iperana","Eperua bijuga","Fabaceae",0.73,7.1,0.003959192,0.020772506,0.071,0.05576327,0.292570502,"O","S",3,"A",NA,0.1,262.7,3.93,11.09,1.9,1.15,2.4,1.2,0.73,7.3,0.004185387,"0.02399877",0.073,0.057334066,"0.328750273","O","S",3,"A",NA,0.1,262.7,7.86,12.12,1.7,1.3,2.4,0.7,0.0388861492253861,50,1000
"DUC_A01","T02","1271","Breu","Protium hepytaphillum ","Burseraceae",0.63,24,0.045238934,0.467675389,0.24,0.188495559,1.948647456,"O","C",2,"A",NA,1.3,263.4,19.67,25.32,5.15,2.4,-3.55,5.75,0.63,24.4,0.046759465,"0.486067276",0.244,0.191637152,"1.992079001","O","S",3,"A",NA,1.3,263.4,21.71,25.46,4.7,2.4,-4,7.8,0.544520572442751,50,1000
"DUC_A01","T02","1272","Acariquara","Minquartia guianensis","Olacaceae",0.77,51.1,0.205083954,2.031471898,0.511,0.401338461,3.975483166,"O","E",1,"A",NA,1.1,265.2,16.11,19.85,1.2,5.85,8.19,2.6,0.77,51.7,0.20992829,"3.054760128",0.517,0.40605085,"5.90862694","O","S",2,"A",NA,1.1,265.2,21.53,29.16,2.2,5,4.6,1.2,2.81351599360237,50,1000
"DUC_A01","T02","1273","Murta","Strychnos subcordata","Loganiaceae",0.54,16.6,0.021642432,0.12224504,0.166,0.130376095,0.736415906,"O","C",2,"A",NA,0.8,268.7,11.13,16.14,0.95,1.7,3.2,0.95,0.54,16.7,0.021903969,"0.116133394",0.167,0.131161493,"0.695409543","O","S",2,"A",NA,0.8,268.7,5.66,15.15,1.8,1.2,3.8,1,0.237600301566655,50,1000
"DUC_A01","T02","1274","Andirobarana","Guarea guidonia","Meliaceae",0.55,18.2,0.026015529,0.116191489,0.182,0.142942466,0.638414777,"O","C",2,"A",NA,1.1,274,8.34,12.53,1.9,1.75,3.2,2.2,0.55,18.4,0.02659044,"0.174489744",0.184,0.144513262,"0.948313828","O","S",2,"A",NA,1.1,274,9.81,18.41,2.5,2.3,2.6,2.4,0.293717257506496,50,1000
"DUC_A01","T02","1275","Casca Seca","Licania canescens","Chrysobalanaceae",0.88,7.5,0.004417865,0.033207669,0.075,0.058904862,0.44276892,"O","S",3,"A",NA,0.7,276.2,8.59,13.18,1.4,1.55,2.55,1.25,0.88,8.2,0.005281017,"0.040930553",0.082,0.064402649,"0.49915309","O","S",2,"A",NA,0.7,276.2,14.65,13.59,1.5,1.6,2.4,1.6,0.0501449171454531,50,1000
"DUC_A01","T02","1276","Maparajuba","Manilkara amazonica","Sapotaceae",0.88,34.2,0.091863311,1.619390815,0.342,0.268606172,4.735060862,"O","E",1,"A",NA,1.1,283.7,26.14,30.91,1.4,2.45,4.25,1.45,0.88,34.9,0.095662282,"1.788381866",0.349,0.274103959,"5.124303342","O","E",1,"A",NA,1.1,283.7,25.69,32.78,1.7,2.3,3.4,1.8,1.19117928294037,50,1000
"DUC_A01","T02","1277","Fava","Parkia sp,","Fabaceae",0.45,22.4,0.039408138,0.209284121,0.224,0.175929189,0.934304112,"O","C",1,"A",NA,1.2,292,11.8,18.21,2.75,3.5,2.45,4.55,0.45,24.2,0.045996058,"0.271098642",0.242,0.190066356,"1.120242321","O","S",1,"A",NA,1.2,292,15.93,20.21,2.4,3.7,3.4,3.2,0.534806120148818,50,1000
"DUC_A01","T02","1278","NI","NI","NI",0.45,12.6,0.012468981,0.00859922,0.126,0.098960169,0.068247774,"O","S",NA,"D",4,0.6,300.2,NA,2.31,NA,NA,NA,NA,0.45,12.6,0.012468981,"0.037325922",0.126,0.098960169,"0.296237477","O",NA,NA,"D",4,0.6,300.2,NA,13.9,NA,NA,NA,NA,0.128308854353281,50,1000
"DUC_A01","T02","1279","Andirobarana","Guarea guidonia","Meliaceae",0.55,7.9,0.00490167,0.020668997,0.079,0.062046455,0.261632872,"O","S",3,"A",NA,0.5,305,9.9,11.83,1.45,1.6,1.2,2.6,0.55,8.2,0.005281017,"0.024188632",0.082,0.064402649,"0.294983315","O","S",2,"A",NA,0.5,305,10.29,12.85,1.6,1.6,1.2,0.69,0.0501449171454531,50,1000
"DUC_A01","T02","1280","Inhare","Helicostylis sp,","Moraceae",0.65,32,0.080424772,0.839522611,0.32,0.251327412,2.62350816,"O","C",2,"A",NA,3.3,308.6,20.91,24.78,3.45,7.2,3,8,0.65,32,0.080424772,"0.913378918",0.32,0.251327412,"2.85430912","O","D",1,"A",NA,3.3,308.6,17.64,26.96,4.2,6.8,4.3,7,0.985314381965893,50,1000
"DUC_A01","T02","1281","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,71.1,0.397035265,6.55484841,0.711,0.558418094,9.219196076,"O","C",1,"A",NA,2.4,309,24.91,29.97,1.65,14.4,7.7,10.4,0.85,71.3,0.399272079,"7.645317671",0.713,0.559988891,"10.72274568","O","D",1,"A",NA,2.4,309,21.64,34.76,6.4,12.3,4.7,6.4,5.68296507860428,50,1000
"DUC_A01","T02","1282","Piquiarana","Caryocar glabrum","Caryocaraceae",0.68,82.9,0.539757819,7.811580356,0.829,0.651095077,9.422895483,"O","C",1,"A",NA,6.6,310.6,23.11,32.84,11.15,10.3,15.1,1.5,0.68,82.5,0.534561625,"8.077967048",0.825,0.647953485,"9.79147521","O","E",1,"A",NA,6.6,310.6,20.04,34.29,7.6,9.8,14.4,3.2,7.81921646303956,50,1000
"DUC_A01","T02","1283","Mangueira","Mangifera indica","Anacardiaceae",0.73,31.9,0.079922903,0.921084115,0.319,0.250542014,2.887411019,"O","C",2,"A",NA,2.5,311.2,14.46,24.36,4.2,3.25,4.35,4.35,0.73,32.4,0.082447958,"1.092556164",0.324,0.254469005,"3.372086927","O","S",2,"A",NA,2.5,311.2,12.17,28.01,6.7,3.5,4.7,5.2,1.01245243838414,50,1000
"DUC_A01","T02","1284","Mangueira","Mangifera indica","Anacardiaceae",0.73,10.4,0.008494867,0.048628704,0.104,0.081681409,0.467583688,"O","S",3,"A",NA,0.6,312.4,7.91,12.1,2.3,2.75,2.15,4.5,0.73,10.7,0.008992024,"0.06164198",0.107,0.084037603,"0.576093275","O","S",2,"A",NA,0.6,312.4,8.5,14.49,2,2.3,2.1,4.5,0.0897422733804556,50,1000
"DUC_A01","T02","1285","Ata Preta","Annona sp,","Annonaceae",0.41,15.3,0.018385386,0.102687413,0.153,0.120165919,0.671159561,"O","C",2,"A",NA,0.7,315.3,16.88,21.02,2.95,1.5,2.9,2.35,0.41,15.6,0.01911345,"0.12737329",0.156,0.122522113,"0.816495451","O","S",2,"A",NA,0.7,315.3,16.26,25.08,5,1.2,1.6,2.1,0.204703264134401,50,1000
"DUC_A01","T02","1286","Breu","Protium hepytaphillum ","Burseraceae",0.63,13.1,0.013478218,0.082105027,0.131,0.102887159,0.626755928,"O","S",2,"A",NA,0.4,327.1,7.14,14.92,3.92,3.4,2.95,3.3,0.63,13.7,0.014741138,"0.098826319",0.137,0.107599548,"0.721359992","O","S",3,"A",NA,0.4,327.1,5.65,16.42,3.6,2.8,2.8,3,0.154084876339499,50,1000
"DUC_A01","T02","1288","NI","NI","NI",0.58,68.8,0.371763508,0.968490663,0.688,0.540353936,1.407689917,"O","S",NA,"D",3,3.7,333.9,NA,8.6,NA,NA,NA,NA,0.58,68.8,0.371763508,"0.974014317",0.688,0.540353936,"1.415718484","O",NA,NA,"D",3,3.7,333.9,NA,8.66,NA,NA,NA,NA,5.25619645267407,50,1000
"DUC_A01","T02","1289","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,23.1,0.041909631,0.456126754,0.231,0.181426976,1.974574694,"O","C",2,"A",NA,1.7,348.7,15.57,20.48,2.8,5.2,5.8,3.24,0.82,23.5,0.043373614,"0.490269469",0.235,0.184568568,"2.086253061","O","S",2,"A",NA,1.7,348.7,11.97,21.27,3.4,4.3,3.8,2.8,0.501551476019501,50,1000
"DUC_A01","T02","1290","Jarana","Lecythis lurida","Lecythidaceae",0.83,64.4,0.325732893,6.556489841,0.644,0.505796417,10.18088485,"O","E",1,"A",NA,0.6,352.5,28.81,37.42,4.06,4.05,8.5,1.35,0.83,64.5,0.326745271,"5.742016531",0.645,0.506581815,"8.902351211","O","D",1,"A",NA,0.6,352.5,22.03,32.67,4,3.2,5.6,2.6,4.56423744533842,50,1000
"DUC_A01","T02","1291","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,16.2,0.020611989,0.317219752,0.162,0.127234502,1.958146618,"O","C",2,"A",NA,1.1,353,23.81,28.96,1.85,2.7,1.2,2.8,0.82,16.2,0.020611989,"0.240653244",0.162,0.127234502,"1.485513853","O","S",2,"A",NA,1.1,353,16.52,21.97,1.7,1.9,1,1.4,0.222317302003066,50,1000
"DUC_A01","T02","1292","NI","NI","NI",0.64,29.9,0.070215381,0.982036656,0.299,0.234834051,3.284403533,"O","C",2,"A",NA,2,354,24.39,33.72,4.07,2.92,6.9,6.54,0.64,30,0.070685835,"0.94112064",0.3,0.235619449,"3.1370688","O","S",2,"A",NA,2,354,25.54,32.1,3,2.2,3.9,2.8,0.855601353201187,50,1000
"DUC_A01","T02","1293","Liana",NA,NA,NA,18.1,0.025730429,0.016881709,0.181,0.142157068,0.093269113,"L",NA,NA,"A",NA,1,358.5,NA,NA,NA,NA,NA,NA,NA,18.1,0.025730429,"0.016881709",0.181,0.142157068,"0.093269113","L",NA,NA,"A",NA,1,358.5,NA,NA,NA,NA,NA,NA,0.283344490379788,50,1000
"DUC_A01","T02","1294","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,39,0.119459061,1.625409806,0.39,0.306305284,4.16771745,"O","C",2,"A",NA,3.5,358,20.17,24.7,2.76,7.99,6.2,6.31,0.85,39.1,0.120072457,"1.760090899",0.391,0.307090682,"4.501511252","O","S",2,"A",NA,3.5,358,19.5,26.61,4.2,3.2,3.7,4.7,1.52727233884806,50,1000
"DUC_A01","T02","1297","Andirobarana","Guarea guidonia","Meliaceae",0.55,22.4,0.039408138,0.297651082,0.224,0.175929189,1.328799472,"O","C",2,"A",NA,0.5,365.9,11.54,21.19,2.43,3.97,2.25,6.05,0.55,22.7,0.040470782,"0.287212572",0.227,0.178285383,"1.265253622","O","S",2,"A",NA,0.5,365.9,12.57,19.91,2.7,3.8,2.8,5,0.464960661967417,50,1000
"DUC_A01","T02","1298","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,46.5,0.169822718,2.515497647,0.465,0.365210146,5.40967236,"O","E",1,"A",NA,1.2,368,23.47,28.57,4.35,5.03,5.45,2.2,0.8,47.2,0.174974144,"2.5999677",0.472,0.370707933,"5.508406144","O","E",1,"A",NA,1.2,368,22.85,28.66,2.8,2.6,4.4,3.8,2.30542137083181,50,1000
"DUC_A01","T02","1299","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,31.9,0.079922903,1.254227872,0.319,0.250542014,3.931748817,"O","E",1,"A",NA,3.2,373.2,23.49,29.53,2.1,2.78,3.2,1.52,0.82,32.3,0.081939805,"1.383854952",0.323,0.253683607,"4.284380657","O","D",1,"A",NA,3.2,373.2,26.92,31.78,2.6,2.8,3.2,3.4,1.0056303969748,50,1000
"DUC_A01","T02","1300","Andirobarana","Guarea guidonia","Meliaceae",0.55,24.3,0.046376976,0.268294357,0.243,0.190851754,1.104092006,"O","C",2,"A",NA,0.9,381,15.2,16.23,2.6,2.7,1.9,2.35,0.55,24.4,0.046759465,"0.385010084",0.244,0.191637152,"1.57791018","O","S",2,"A",NA,0.9,381,17.37,23.1,2.2,2,1.8,1.7,0.544520572442751,50,1000
"DUC_A01","T02","1303","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,46.8,0.172021047,3.140259228,0.468,0.36756634,6.709955616,"O","E",1,"A",NA,1.2,385.8,27.99,35.21,7.8,6.55,7.3,7.55,0.8,47.3,0.175716346,"3.297908647",0.473,0.371493331,"6.97232272","O","D",1,"A",NA,1.2,385.8,26.8,36.2,4.6,2.8,3.2,4,2.31611770986159,50,1000
"DUC_A01","T02","1304","Matamata Preto","Eschweilera ovata","Lecythidaceae",0.9,18.1,0.025730429,0.161183923,0.181,0.142157068,0.890518914,"O","S",2,"A",NA,1.4,395.2,10.1,10.74,0.5,1.2,0.49,0.97,0.9,18.2,0.026015529,"0.128221182",0.182,0.142942466,"0.70451199","O","S",1,"A",NA,1.4,395.2,1.6,8.45,0.6,0.8,0.8,1.1,0.286779591736819,50,1000
"DUC_A01","T02","1305","Inga","Inga marginata","Fabaceae",0.57,16.1,0.020358306,0.172143323,0.161,0.126449104,1.069213188,"O","C",1,"A",NA,0.8,396,19.97,22.89,3.55,1.7,4.28,0.42,0.57,16.9,0.022431757,"0.160424761",0.169,0.13273229,"0.949258939","O","S",1,"A",NA,0.8,396,16.49,19.36,1.5,1,2.1,0.7,0.243868173580651,50,1000
"DUC_A01","T02","1306","Sucupira Babona","Diplotropis sp,","Fabaceae",0.75,30.8,0.074506011,1.044783478,0.308,0.241902634,3.39215415,"O","C",1,"A",NA,2.8,402,22.96,28.85,5.73,3.92,-2.96,12.1,0.75,31.5,0.077931133,"1.243572289",0.315,0.247400421,"3.947848538","O","D",2,"A",NA,2.8,402,20.19,32.83,2.8,3.9,-8.3,12,0.951953845343176,50,1000
"DUC_A01","T02","1308","Sabueiro","Abarema jupunba","Fabaceae",0.59,12,0.011309734,0.087440662,0.12,0.09424778,0.728672184,"O","C",3,"A",NA,0.6,420.8,17.79,20.22,2.6,2.63,2.8,0.96,0.59,12.3,0.011882289,"0.083098603",0.123,0.096603974,"0.675598398","O","S",2,"A",NA,0.6,420.8,14.72,18.29,2.6,1.2,2.3,1.8,0.121721425104987,50,1000
"DUC_A01","T02","1309","Pintadinho","Poeppigia sp,","Fabaceae",0.69,17.3,0.023506182,0.178903417,0.173,0.135873882,1.034123797,"O","S",2,"A",NA,0.5,429,14.03,17.02,2.5,1.4,0.52,2.4,0.69,17.4,0.023778715,"0.189803226",0.174,0.13665928,"1.090823139","O","S",2,"A",NA,0.5,429,14.83,17.85,2.3,1.1,1.4,2.8,0.259926261271233,50,1000
"DUC_A01","T02","1310","Mamorana","Eriotheca globosa","Malvaceae",0.41,13.7,0.014741138,0.06756657,0.137,0.107599548,0.493186643,"O","S",3,"A",NA,0.1,433.9,14.23,17.25,1.75,2.9,2.6,1.85,0.41,13.9,0.015174678,"0.076327643",0.139,0.109170345,"0.549119736","O","S",2,"A",NA,0.1,433.9,13.37,18.93,1.1,2.1,2,1.2,0.15904738083283,50,1000
"DUC_A01","T02","1311","Matamata Preto","Eschweilera ovata","Lecythidaceae",0.9,17.8,0.024884555,0.245729476,0.178,0.139800873,1.380502674,"O","C",2,"A",NA,1.8,441.6,14.89,16.93,2.75,3.4,3.35,2.25,0.9,17.8,0.024884555,"0.272145758",0.178,0.139800873,"1.52890875","O","S",2,"A",NA,1.8,441.6,14.97,18.75,2.3,3.2,3.6,1.7,0.273173834070195,50,1000
"DUC_A01","T02","1312","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,28.7,0.064692461,1.031031405,0.287,0.225409273,3.592443919,"O","C",1,"A",NA,0.2,442.2,20.77,29.99,1.85,3.97,5.15,2.05,0.82,29.1,0.066508302,"0.953231881",0.291,0.228550866,"3.275710933","O","S",2,"A",NA,0.2,442.2,20.19,26.97,3,2.7,3.6,2,0.800459019604496,50,1000
"DUC_A01","T02","1314","Acariquara","Minquartia guianensis","Olacaceae",0.77,59,0.273397101,4.760071763,0.59,0.463384916,8.067918243,"O","C",2,"A",NA,2.5,449.1,28.58,34.89,3.9,3.9,5.7,4.58,0.77,59,0.273397101,"3.97832309",0.59,0.463384916,"6.742920492","O","S",3,"A",NA,2.5,449.1,24.76,29.16,3.8,5.8,5.4,4.7,3.75584976930395,50,1000
"DUC_A01","T02","1315","Breu Branco","Protium paniculatum","Burseraceae",0.49,23,0.041547563,0.344621769,0.23,0.180641578,1.498355516,"O","C",1,"A",NA,1.2,456.2,22.84,26.12,4.1,4.25,2.9,3.05,0.49,23.8,0.044488094,"0.333410889",0.238,0.186924763,"1.400886088","O","S",2,"A",NA,1.2,456.2,18.85,23.6,3.2,3.7,4,2.8,0.515661604504393,50,1000
"DUC_A01","T02","1316","Casca Seca","Licania canescens","Chrysobalanaceae",0.88,58.2,0.266033207,4.011509958,0.582,0.457101731,6.892628794,"O","E",1,"A",NA,3.8,460.4,21.66,26.44,3.5,6.6,7.1,6.2,0.88,58.7,0.27062386,"6.110294727",0.587,0.461028722,"10.40936069","O","E",1,"A",NA,3.8,460.4,32.55,39.59,4.6,6.2,5.4,6,3.71420638167137,50,1000
