codigo,transecto,arv,nome.comum,nome.cient,familia,dap,tipo,pos.copa,luminosidade,morta,decomp,Hcom,Htot,raio.n,raio.s,raio.l,raio.o,data,utm.lest,utm.norte,vol,trans.area,sub.area
CAU,T16,105,macaranduba,Manilkara huberi,Sapotaceae,55.9,O,C,2,FALSE,NA,24.17,37.67,5.5,5.3,5.1,3.5,20120312,780828.5124,9586761.293,3.337649207,10000,100
CAU,T16,106,joao-mole,Neea oppositifolia,Nyctaginaceae,48.7,O,S,2,FALSE,NA,16.2,22.26,1.8,2.7,2,1.4,20120312,780833.5371,9586765.799,2.468693667,10000,100
CAU,T16,108,breu barrote,Tetragastris panamensis,Burseraceae,55,O,C,2,FALSE,NA,15.46,25.68,3.2,4.4,6,3.4,20120312,780824.7615,9586769.986,3.221240314,10000,100
CAU,T16,109,ucuuba,Virola michelii,Myristicaceae,42.4,O,C,2,FALSE,NA,22.38,30.59,5.8,0,6.8,1.8,20120312,780839.8919,9586767.714,1.823394946,10000,100
CAU,T16,111,matamata branco,Eschweilera coriacea,Lecythidaceae,39.9,O,C,2,FALSE,NA,18.03,28.1,3,3.7,4.1,2.5,20120312,780840.0809,9586777.729,1.59644906,10000,100
CAU,T16,113,timborana,Pseudopiptadenia suaveolens,Fabaceae,70,O,E,1,FALSE,NA,35.31,49.92,10.1,3.4,6.2,5.1,20120312,780834.7092,9586782.361,5.458788959,10000,100
CAU,T16,121,matamata preto,Eschweilera ovata,Lecythidaceae,40.8,O,S,1,FALSE,NA,20.15,33.68,0.7,3.3,2.3,1.4,20120312,780843.6504,9586814.974,1.676265045,10000,100
CAU,T17,7,piquia,Caryocar villosum,Caryocaraceae,35.4,O,S,1,FALSE,NA,15.15,23.5,1.5,2.2,1.8,2.2,20120314,780798.0626,9586144.475,1.228822225,10000,100
CAU,T17,9,tauari,Couratari stellata,Lecythidaceae,35,O,C ,2,FALSE,NA,15,28.45,3.1,2.3,2.4,2.4,20120314,780789.2395,9586133.131,1.198657031,10000,100
CAU,T17,10,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,36,O,C,2,FALSE,NA,15.93,24.84,2.8,2.2,2.7,2.4,20120314,780787.8366,9586131.714,1.27483411,10000,100
CAU,T17,12,abiu cutite,NA,NA,43,O,S,1,FALSE,NA,10.64,16.51,2.7,3.8,2.5,3.7,20120314,780795.5018,9586114.655,1.880304214,10000,100
CAU,T17,13,piquia,Caryocar villosum,Caryocaraceae,164,O,C,1,FALSE,NA,29.07,41.21,9.6,11,10,10.8,20120314,780787.9748,9586101.415,35.1390718,10000,100
CAU,T17,14,matamata branco,Eschweilera coriacea,Lecythidaceae,45.3,O,C,2,FALSE,NA,25.84,37.91,3.6,3.8,4.3,3.2,20120314,780799.9671,9586097.604,2.10728386,10000,100
CAU,T17,18,seringueira,Hevea brasiliensis,Euphorbiaceae,39.8,O,C,1,FALSE,NA,12.34,18.73,3.5,2.8,2.7,3.4,20120314,780803.2381,9586083.395,1.587710967,10000,100
CAU,T17,19,inga branco,Inga thibaudiana,Fabaceae,37.5,O,C,1,FALSE,NA,20.22,29.12,10.7,3.6,5.4,3,20120314,780787.9362,9586082.479,1.393892755,10000,100
CAU,T17,21,ucuuba,Virola michelii,Myristicaceae,38.7,O,C,1,FALSE,NA,8.57,13.22,2.8,2.5,2.6,3.2,20120314,780794.914,9586071.577,1.49330691,10000,100
CAU,T17,25,abiurana,Pouteria gongrijpii,Sapotaceae,38.2,O,S,2,FALSE,NA,26.34,33.63,2.7,2.7,2.8,4.5,20120314,780804.9044,9586066.822,1.451432535,10000,100
CAU,T17,26,carapanauba,Aspidosperma excelsum,Apocynaceae,124,O,E,1,FALSE,NA,26.59,42.46,3.8,4.2,4.6,5.2,20120314,780791.8899,9586059.748,19.06427723,10000,100
CAU,T17,27,morta,NA,NA,49.9,O,NA,NA,TRUE,2,NA,36.62,NA,NA,NA,NA,20120314,780790.2822,9586055.964,2.603688175,10000,100
CAU,T17,28,jarana,Lecythis lurida,Lecythidaceae,55.6,O,C,2,FALSE,NA,27.94,42.77,1.2,1.2,9,1,20120314,780799.5783,9586054.051,3.298596975,10000,100
CAU,T17,33,mapatirana,Pourouma minor,Urticaceae,47.9,O,C,1,FALSE,NA,18.33,31.22,3.8,3.8,4.2,6,20120314,780792.859,9586044.597,2.380860595,10000,100
CAU,T17,34,goiabao,Pradosia cochlearia,Sapotaceae,47.4,O,C,2,FALSE,NA,17.67,30.51,3,3,3.6,2.4,20120314,780800.8513,9586040.793,2.326840929,10000,100
CAU,T17,35,jarana,Lecythis lurida,Lecythidaceae,39,O,S,2,FALSE,NA,15.33,25.82,1,1,1.8,1,20120314,780795.9436,9586037.016,1.518742104,10000,100
CAU,T17,37,pau-jacare,Laetia procera,Salicaceae,40,O,E,1,FALSE,NA,21.59,33.32,2.5,2.5,1,10.4,20120314,780803.8185,9586024.691,1.605213191,10000,100
CAU,T17,38,maria preta,Ziziphus sp.,Rhamnaceae,41.5,O,C,1,FALSE,NA,12.6,24.21,3.3,3.3,1.8,6.3,20120314,780799.3098,9586020.44,1.739807891,10000,100
CAU,T17,42,inga branco,Inga thibaudiana,Fabaceae,46.1,O,C,2,FALSE,NA,12.38,19.05,5.4,5.4,3.8,1.4,20120314,780795.877,9586004.351,2.189532664,10000,100
CAU,T17,45,morta,NA,NA,54.8,O,NA,NA,TRUE,3,NA,10,NA,NA,NA,NA,20120314,780800.3297,9585981.145,3.195676058,10000,100
CAU,T17,46,macaranduba,Manilkara huberi,Sapotaceae,42.8,O,C,2,FALSE,NA,17.9,26.97,4.2,4.2,3.4,4.3,20120314,780789.7585,9585978.019,1.861228962,10000,100
CAU,T17,48,morta,NA,NA,40,O,NA,NA,TRUE,3,NA,16.69,NA,NA,NA,NA,20120314,780801.3431,9585963.566,1.605213191,10000,100
CAU,T17,50,pau-jacare,Laetia procera,Salicaceae,54.7,O,E,1,FALSE,NA,16.19,27.96,4.3,4.3,4.2,6.8,20120314,780792.8753,9585958.068,3.18293538,10000,100
CAU,T17,51,envira preta,Guatteria schomburgkiana,Annonaceae,44,O,S,2,FALSE,NA,18.01,23.54,4.4,4.4,3.4,3.6,20120314,780800.2677,9585954.735,1.977266589,10000,100
CAU,T17,56,timborana,Pseudopiptadenia suaveolens,Fabaceae,40,O,E,1,FALSE,NA,12.05,28.12,4.2,3.6,6.5,4,20120314,780796.047,9585928.137,1.605213191,10000,100
CAU,T17,58,araracanga,Aspidosperma spruceanum,Apocynaceae,47.3,O,C,2,FALSE,NA,20.37,36.82,3.1,4.2,3.6,3.8,20120314,780799.0721,9585920.467,2.31611771,10000,100
CAU,T17,62,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,67.7,O,C,1,FALSE,NA,21.82,38,3.1,4.5,5.6,3.8,20120314,780801.296,9585891.887,5.074134313,10000,100
CAU,T17,63,matamata preto,Eschweilera ovata,Lecythidaceae,35.5,O,C,2,FALSE,NA,15.85,31.43,3.7,2.5,3.2,2.1,20120314,780810.1018,9585890.399,1.236427142,10000,100
CAU,T17,65,guajara branco,Pouteria sp.,Sapotaceae,45.1,O,C,2,FALSE,NA,11.8,19.37,4.4,3.2,3,3.1,20120314,780808.5931,9585878.97,2.086988513,10000,100
CAU,T17,69,mututi,Pterocarpus sp.,Fabaceae,50,O,E,1,FALSE,NA,29.03,44.79,4.5,4.6,4.5,3.8,20120314,780804.1662,9585867.82,2.615113952,10000,100
CAU,T17,76,carapanauba,Aspidosperma excelsum,Apocynaceae,63.7,O,C,2,FALSE,NA,18.35,29.07,2.7,2.8,2.9,3.8,20120314,780804.7985,9585815.91,4.441331542,10000,100
CAU,T17,79,mapatirana,Pourouma villosa,Urticaceae,45.5,O,C,2,FALSE,NA,23.6,30.85,3,2.4,6,1.8,20120314,780815.6412,9585795.697,2.12768586,10000,100
CAU,T17,80,inga branco,Inga thibaudiana,Fabaceae,35,O,C,1,FALSE,NA,18.89,28.58,1.2,2.8,2.8,1.7,20120314,780815.2544,9585791.745,1.198657031,10000,100
CAU,T17,81,freijo cinza,Cordia goeldiana,Boraginaceae,46.2,O,C,1,FALSE,NA,29.35,41.54,3,2.9,2.2,1.8,20120314,780818.0058,9585772.357,2.199934029,10000,100
CAU,T17,82,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,50,O,C,1,FALSE,NA,26.68,45.83,5.5,4.8,4.1,2.5,20120314,780817.2423,9585769.355,2.615113952,10000,100
CAU,T17,84,seringueira,Hevea brasiliensis,Euphorbiaceae,36.7,O,C,1,FALSE,NA,18.1,31.03,2.7,2.1,1.1,3.2,20120314,780815.5886,9585759.909,1.32967696,10000,100
CAU,T17,87,abiu rosadinho,Pouteria reticulata,Sapotaceae,37.7,O,C,1,FALSE,NA,16.65,28.07,2.6,2.4,0.7,3.5,20120314,780817.9053,9585752.251,1.410203815,10000,100
CAU,T17,88,morta,NA,NA,59.5,O,NA,NA,TRUE,2,NA,18.56,NA,NA,NA,NA,20120314,780817.2923,9585744.849,3.825815839,10000,100
CAU,T17,90,tatapiririca,Tapirira guianensis,Anacardiaceae,36,O,S,2,FALSE,NA,20.34,32.88,5.8,0,3,2.2,20120314,780815.3246,9585728.026,1.27483411,10000,100
CAU,T17,92,tachi vermelho,Tachigali paniculata,Fabaceae,70,O,E,1,FALSE,NA,29.8,42.03,7.5,8,5.5,5.8,20120314,780820.1822,9585724.982,5.458788959,10000,100
CAU,T17,95,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,45,O,S,1,FALSE,NA,20.45,30.75,4,2.3,2.8,2.7,20120314,780822.5497,9585712.916,2.076880808,10000,100
CAU,T17,96,jarana,Lecythis lurida,Lecythidaceae,90.3,O,C,1,FALSE,NA,23.93,39.99,3.7,6.1,3.3,8.2,20120314,780816.194,9585704.566,9.527389411,10000,100
CAU,T17,97,morta,NA,NA,48,O,NA,NA,TRUE,3,NA,7.02,NA,NA,NA,NA,20120314,780819.8285,9585697.993,2.391745317,10000,100
CAU,T17,99,jatereu,Lecythis idatimon,Lecythidaceae,36.8,O,C,1,FALSE,NA,1.87,25.91,2.7,3.6,3.1,3.4,20120314,780822.3974,9585677.12,1.337614081,10000,100
CAU,T18,5,copaiba,Copaifera reticulata,Fabaceae,53.5,O,S,1,FALSE,NA,31.02,39.33,5.8,2.2,6.2,3,20120322,779111.2673,9584292.747,3.032198996,10000,100
CAU,T18,8,roxinho,Peltogyne lecointei,Fabaceae,88,O,E,1,FALSE,NA,17.82,39.4,2.3,5.3,6.3,3.8,20120322,779103.538,9584302.377,9.004644988,10000,100
CAU,T18,9,parajuba,Manilkara bidentata,Sapotaceae,52.3,O,C,1,FALSE,NA,25.02,34.22,4.4,3.2,2.2,4.1,20120322,779100.4036,9584304.089,2.885423575,10000,100
CAU,T18,10,envira-cunauaru,Annona ambotay,Annonaceae,35.7,O,C,2,FALSE,NA,30.05,43.08,1.7,2.2,5.3,1.2,20120322,779101.0589,9584306.08,1.251713413,10000,100
CAU,T18,11,inhare,Helicostylis sp.,Moraceae,57.8,O,E,1,FALSE,NA,16.33,29.75,7.2,0,1.7,2.5,20120322,779100.9163,9584308.013,3.590786634,10000,100
CAU,T18,13,matamata,Eschweilera parviflora,Lecythidaceae,41.4,O,S,2,FALSE,NA,25.06,31.79,2.2,1.8,4.7,1.5,20120322,779102.7684,9584310.092,1.730651747,10000,100
CAU,T18,15,matamata-jiboia,Eschweilera sp.,Lecythidaceae,37.3,O,C,2,FALSE,NA,22.13,30.14,3.8,3.3,4.5,3,20120322,779094.213,9584311.89,1.377684642,10000,100
CAU,T18,16,inga vermelho,Inga alba,Fabaceae,39.6,O,S,2,FALSE,NA,14.5,18.77,2,1.3,5.8,6.2,20120322,779104.442,9584321.388,1.570312845,10000,100
CAU,T18,17,parapara,Jacaranda copaia,Bignoniaceae,41.1,O,C,2,FALSE,NA,19.68,29.23,2.2,1,2,4.3,20120322,779104.3351,9584322.837,1.703340575,10000,100
CAU,T18,20,tachi preto,Tachigali myrmecophila,Fabaceae,50,O,E,1,FALSE,NA,25.9,51.68,6.7,4.8,7.4,5,20120322,779101.3999,9584331.364,2.615113952,10000,100
CAU,T18,21,seringueira,Hevea brasiliensis,Euphorbiaceae,35,O,S,2,FALSE,NA,21.27,34.8,2.2,2.2,1.2,4.1,20120322,779099.2985,9584332.666,1.198657031,10000,100
CAU,T18,22,morototo,Schefflera morototoni,Araliaceae,35.1,O,S,2,FALSE,NA,26.78,30.51,3.7,1.4,5.7,1,20120322,779097.2326,9584333.485,1.206160185,10000,100
CAU,T18,26,mato,NA,NA,37.4,O,S,2,FALSE,NA,18.77,30.57,5.3,3.4,3.8,3.6,20120322,779100.9719,9584350.762,1.385775836,10000,100
CAU,T18,27,mapatirana,Pourouma villosa,Urticaceae,40.8,O,C,2,FALSE,NA,24.49,33.31,4,4.8,4.6,3.2,20120322,779088.2903,9584400.343,1.676265045,10000,100
CAU,T18,28,tachi branco,Tachigali paniculata,Fabaceae,49.9,O,S,2,FALSE,NA,25.97,33.98,5,4.5,3.8,4.2,20120322,779091.4599,9584411.749,2.603688175,10000,100
CAU,T18,29,matamata branco,Eschweilera coriacea,Lecythidaceae,49.7,O,C,2,FALSE,NA,24.17,32.99,3.5,6,5.2,4.8,20120322,779085.2352,9584415.661,2.580918062,10000,100
CAU,T18,30,embauba branca,Cecropia palmata,Urticaceae,40.7,O,C,1,FALSE,NA,23.4,28.91,3.8,4.7,3.1,3.2,20120322,779099.7941,9584421.107,1.667292177,10000,100
CAU,T18,31,mapatirana,Pourouma villosa,Urticaceae,39.5,O,C,2,FALSE,NA,21.11,29.93,3.6,4.7,5.6,4.4,20120322,779091.4738,9584422.436,1.561652792,10000,100
CAU,T18,33,copaiba,Copaifera reticulata,Fabaceae,73.5,O,E,1,FALSE,NA,25.59,32.4,3.5,6.5,4,5.4,20120322,779089.1529,9584380.491,6.073523751,10000,100
CAU,T18,37,macaranduba,Manilkara huberi,Sapotaceae,86.3,O,E,1,FALSE,NA,42.24,53.52,5.2,6.8,6.7,5.7,20120322,779098.9615,9584394.33,8.628538258,10000,100
CAU,T18,39,seringueira,Hevea brasiliensis,Euphorbiaceae,59.5,O,C,2,FALSE,NA,29.09,42.43,3.7,3.4,3.2,2.8,20120322,779102.1811,9584402.339,3.825815839,10000,100
CAU,T18,41,matamata branco,Eschweilera coriacea,Lecythidaceae,43.6,O,C,2,FALSE,NA,25.07,35.54,2.9,3.3,2.8,3,20120322,779092.9204,9584405.542,1.93816405,10000,100
CAU,T18,42,jarana,Lecythis lurida,Lecythidaceae,54.7,O,C,2,FALSE,NA,24.6,36.87,4.2,3.8,3,6.2,20120322,779085.3421,9584414.212,3.18293538,10000,100
CAU,T18,43,abiurana,Pouteria gongrijpii,Sapotaceae,39.6,O,S,2,FALSE,NA,20.63,29.47,3.2,3.4,2.8,3.5,20120322,779090.0706,9584416.989,1.570312845,10000,100
CAU,T18,44,caramuxi,Pouteria hispida,Sapotaceae,39.4,O,C,2,FALSE,NA,22.65,36.25,3.8,3.2,3,5.4,20120322,779085.0927,9584417.594,1.553018727,10000,100
CAU,T18,45,embauba branca,Cecropia palmata,Urticaceae,38.9,O,E,1,FALSE,NA,29.76,39.33,5.4,2.8,4.2,4.7,20120322,779097.2506,9584431.119,1.510237796,10000,100
CAU,T18,47,breu barrote,Tetragastris panamensis,Burseraceae,56,O,S,2,FALSE,NA,15.4,26.43,4.2,5.6,3.5,4.8,20120322,779089.6777,9584449.505,3.350722073,10000,100
CAU,T18,53,axixa,Sterculia pruriens,Malvaceae,41.4,O,C,2,FALSE,NA,25.5,39.33,3,4.2,2.8,2.8,20120322,779087.7891,9584475.109,1.730651747,10000,100
CAU,T18,54,roxinho,Peltogyne lecointei,Fabaceae,50,O,C,2,FALSE,NA,24.67,43.68,5.8,5.2,4.2,4.7,20120322,779082.6957,9584476.191,2.615113952,10000,100
CAU,T18,56,breu vermelho,Protium hebetatum,Burseraceae,42.1,O,S,2,FALSE,NA,27.34,38.88,4.2,2.8,3.2,3,20120322,779088.3321,9584483.251,1.795295996,10000,100
CAU,T18,58,parajuba,Manilkara bidentata,Sapotaceae,77.8,O,E,1,FALSE,NA,31.34,43.14,3.6,4.2,3.8,4.6,20120322,779086.65,9584488.096,6.877755017,10000,100
CAU,T18,59,embauba branca,Cecropia palmata,Urticaceae,37.7,O,E,1,FALSE,NA,29.99,41.54,5.1,1.8,4.7,4.4,20120322,779089.016,9584495.038,1.410203815,10000,100
CAU,T18,62,breu barrote,Tetragastris panamensis,Burseraceae,73,O,S,2,FALSE,NA,22.49,34.88,5,5.3,4.6,6.7,20120322,779091.0384,9584508.866,5.983522638,10000,100
CAU,T18,63,matamata branco,Eschweilera coriacea,Lecythidaceae,40,O,S,2,FALSE,NA,24.59,38.13,3.2,2.7,5.3,2.7,20120322,779100.4104,9584514.159,1.605213191,10000,100
CAU,T18,65,abiu cramuri,NA,NA,57.7,O,C,2,FALSE,NA,23.91,36.9,4,4.4,4.8,4.2,20120322,779089.9989,9584523.371,3.577212988,10000,100
CAU,T18,66,caferana,Quiina florida,Ochnaceae,35.8,O,E,1,FALSE,NA,16.21,26.76,2.2,2.8,4.8,0,20120322,779098.5314,9584526.59,1.259394793,10000,100
CAU,T18,68,breu barrote,Tetragastris panamensis,Burseraceae,55,O,S,2,FALSE,NA,11.61,22.03,4.8,6.2,3.7,7.3,20120322,779087.8906,9584530.848,3.221240314,10000,100
CAU,T18,69,matamata branco,Eschweilera coriacea,Lecythidaceae,65,O,S,2,FALSE,NA,23.51,43.1,5.1,4.8,5.2,4.5,20120322,779093.2657,9584537.827,4.641979177,10000,100
CAU,T18,70,tachi preto,Tachigali myrmecophila,Fabaceae,37.6,O,E,1,FALSE,NA,20.07,38.55,2.2,3.4,6.7,0,20120322,779093.3739,9584543.972,1.40203541,10000,100
CAU,T18,71,abiu canelado,Micropholis crassipedicellata,Sapotaceae,62.4,O,C,2,FALSE,NA,30.34,48.45,4.3,3.8,3,4.8,20120322,779085.658,9584548.509,4.245486875,10000,100
CAU,T18,73,jatereu,Lecythis idatimon,Lecythidaceae,39.2,O,C,2,FALSE,NA,25.77,43.36,3.2,3.4,3.5,2.8,20120322,779089.4508,9584560.326,1.535828513,10000,100
CAU,T18,74,jarana,Lecythis lurida,Lecythidaceae,44.7,O,C,2,FALSE,NA,20.53,40.29,2.5,3.5,6.8,2.5,20120322,779095.5488,9584557.08,2.04671743,10000,100
CAU,T18,75,abiurana branca,Pouteria guianensis,Sapotaceae,53,O,C,2,FALSE,NA,29.68,45.42,2.5,4.3,4.2,4,20120322,779095.0598,9584558.77,2.97056216,10000,100
CAU,T18,77,abiurana,Pouteria gongrijpii,Sapotaceae,42,O,C,1,FALSE,NA,17.15,35.1,2.2,3.7,0.8,4.7,20120322,779087.8471,9584566.349,1.785982296,10000,100
CAU,T18,78,tachirana,Stryphnodendron paniculatum,Fabaceae,37,O,C,2,FALSE,NA,14.53,25.87,3.2,4.1,3.2,4.8,20120322,779099.7476,9584579.52,1.353565275,10000,100
CAU,T18,79,matamata branco,Eschweilera coriacea,Lecythidaceae,47.3,O,C,2,FALSE,NA,20.84,35.66,2.8,2.3,3.2,2.8,20120322,779101.7962,9584580.417,2.31611771,10000,100
CAU,T18,81,tachirana,Stryphnodendron paniculatum,Fabaceae,69.9,O,E,1,FALSE,NA,6.78,10.96,4.8,5.8,5.4,7.4,20120322,779091.816,9584583.434,5.441747341,10000,100
CAU,T18,83,abiurana,Pouteria gongrijpii,Sapotaceae,35,O,C,2,FALSE,NA,22.62,33.1,2.6,2.2,2.8,2.5,20120322,779090.1286,9584585.375,1.198657031,10000,100
CAU,T18,84,pau-jacare,Laetia procera,Salicaceae,48.6,O,E,1,FALSE,NA,20.67,38.05,4.2,1.1,3.8,3.4,20120322,779088.8412,9584587.312,2.457620047,10000,100
CAU,T18,85,jarana,Lecythis lurida,Lecythidaceae,47.9,O,S,2,FALSE,NA,18.89,29.47,3.4,1.8,6.7,1.2,20120322,779103.8503,9584588.661,2.380860595,10000,100
CAU,T18,86,matamata branco,Eschweilera coriacea,Lecythidaceae,36.7,O,S,2,FALSE,NA,13.3,19.03,2.3,4.2,4.5,4.7,20120322,779101.9006,9584596.391,1.32967696,10000,100
CAU,T18,88,freijo branco,Cordia scabrifolia,Boraginaceae,35.9,O,S,2,FALSE,NA,7.2,14.23,1,1.3,2,1.8,20120322,779096.0232,9584615.239,1.267101688,10000,100
CAU,T18,92,freijo branco,Cordia scabrifolia,Boraginaceae,39.7,O,S,2,FALSE,NA,7.28,12.34,2.5,2.5,2.2,2.4,20120322,779095.2677,9584637.43,1.5789989,10000,100
CAU,T18,96,tachi branco,Tachigali paniculata,Fabaceae,77,O,E,1,FALSE,NA,17.32,32.86,2.8,12.4,4,6,20120322,779089.2809,9584654.832,6.724017151,10000,100
CAU,T18,97,goiabao,Pradosia cochlearia,Sapotaceae,41,O,C,2,FALSE,NA,14.58,18.23,4.1,3.2,3.2,2.7,20120322,779093.2934,9584656.735,1.694289232,10000,100
CAU,T18,100,morta,NA,NA,56.3,O,NA,NA,TRUE,3,NA,9.85,NA,NA,NA,NA,20120322,779093.0348,9584678.44,3.390107165,10000,100
CAU,T18,102,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,56,O,C,2,FALSE,NA,25.93,44.36,3.8,4.7,3.2,5.6,20120322,779091.4945,9584687.614,3.350722073,10000,100
CAU,T18,107,matamata branco,Eschweilera coriacea,Lecythidaceae,38.9,O,C,1,FALSE,NA,9.47,10.92,4.7,3,3.2,2.7,20120322,779088.6202,9584706.925,1.510237796,10000,100
CAU,T18,109,matamata branco,Eschweilera coriacea,Lecythidaceae,37.2,O,C,2,FALSE,NA,11.6,15.36,1.8,2.3,3.7,1.2,20120322,779098.8859,9584716.986,1.369619159,10000,100
CAU,T18,110,tauari,Couratari stellata,Lecythidaceae,76,O,C,2,FALSE,NA,20.01,32.13,3.2,9.5,8.7,2.4,20120322,779104.6984,9584718.877,6.534494597,10000,100
CAU,T18,112,louro preto,Nectandra cuspidata,Lauraceae,49.9,O,C,2,FALSE,NA,13.53,22.21,3.2,3.8,7,2.4,20120322,779088.705,9584719.946,2.603688175,10000,100
CAU,T18,113,matamata branco,Eschweilera coriacea,Lecythidaceae,44.2,O,C,2,FALSE,NA,8.67,13.66,1.7,3.2,1.5,1.7,20120322,779104.7895,9584732.864,1.996976924,10000,100
CAU,T18,115,matamata branco,Eschweilera coriacea,Lecythidaceae,39.2,O,C,2,FALSE,NA,13.65,22.31,2.5,3.2,3.4,1.8,20120322,779093.8022,9584734.864,1.535828513,10000,100
CAU,T18,121,abiurana,Pouteria gongrijpii,Sapotaceae,40.4,O,C,2,FALSE,NA,12.9,17.5,2.5,2.7,2.2,2.8,20120322,779089.8809,9584746.947,1.640530331,10000,100
CAU,T18,123,parajuba,Manilkara bidentata,Sapotaceae,80.4,O,E,1,FALSE,NA,21.39,32.74,6.5,3.2,4.5,3.8,20120322,779105.0062,9584766.141,7.390462457,10000,100
CAU,T18,126,breu barrote,Tetragastris panamensis,Burseraceae,40.8,O,S,2,FALSE,NA,15.96,22.83,1.8,6.2,2.8,4.7,20120322,779102.6408,9584771.462,1.676265045,10000,100
CAU,T18,127,matamata branco,Eschweilera coriacea,Lecythidaceae,42.9,O,C,2,FALSE,NA,12.29,21.32,4.2,3.5,4.7,2.8,20120322,779101.8722,9584776.29,1.870753391,10000,100
CAU,T18,128,guajara branco,Pouteria sp.,Sapotaceae,43.4,O,C,2,FALSE,NA,14.16,21.22,3,3.2,4.1,3.2,20120322,779098.0723,9584776.314,1.918771666,10000,100
CAU,T19,1,macaranduba,Manilkara huberi,Sapotaceae,69.1,O,E,1,FALSE,NA,24.68,42.22,3.9,3.8,7.1,3.5,20120316,779801.6875,9584292.716,5.30645481,10000,100
CAU,T19,3,fava-saboeiro,Abarema jupunba,Fabaceae,53.8,O,S,2,FALSE,NA,16.48,27.06,6.2,5.7,6.3,7,20120316,779803.7964,9584302.857,3.069511103,10000,100
CAU,T19,6,breu barrote,Tetragastris panamensis,Burseraceae,37.5,O,C ,2,FALSE,NA,24.05,31.71,3.4,4.3,4.2,4,20120316,779793.1257,9584306.503,1.393892755,10000,100
CAU,T19,8,macucu,Licania guianensis,Chrysobalanaceae,52.1,O,C,1,FALSE,NA,12.05,20.3,1,2.2,4.4,1.1,20120316,779799.1885,9584319.123,2.861344925,10000,100
CAU,T19,10,macaranduba,Manilkara huberi,Sapotaceae,52.2,O,E,1,FALSE,NA,10.96,21.75,4.2,2.2,3.6,3,20120316,779803.2792,9584346.136,2.87337056,10000,100
CAU,T19,14,breu vermelho,Protium hebetatum,Burseraceae,47,O,C,2,FALSE,NA,20.13,30.15,5,1.7,1.2,1.8,20120316,779789.5182,9584354.534,2.28410929,10000,100
CAU,T19,20,morta,NA,NA,54.5,O,NA,NA,TRUE,3,NA,3.35,NA,NA,NA,NA,20120316,779793.9907,9584382.516,3.15753688,10000,100
CAU,T19,24,tachi branco,Tachigali paniculata,Fabaceae,47.8,O,E,1,FALSE,NA,18.7,30.01,1.5,6,3,12.5,20120316,779795.5999,9584403.229,2.370002817,10000,100
CAU,T19,27,abiurana branca,Pouteria guianensis,Sapotaceae,44.3,O,S,2,FALSE,NA,14.09,25.19,3.3,3,3.1,2.2,20120316,779794.201,9584445.53,2.006871898,10000,100
CAU,T19,28,morta,NA,NA,37.8,O,NA,NA,TRUE,3,NA,14.69,NA,NA,NA,NA,20120316,779785.7844,9584446.333,1.418397983,10000,100
CAU,T19,29,breu barrote,Tetragastris panamensis,Burseraceae,55.5,O,C,2,FALSE,NA,17.7,30.14,3,5.8,11.7,3.8,20120316,779785.6391,9584454.026,3.285634988,10000,100
CAU,T19,32,uxi,Endopleura uchi,Humiriaceae,65.9,O,E,1,FALSE,NA,24.05,38.84,4.2,3.1,3.2,3.2,20120316,779795.3924,9584477.779,4.783712229,10000,100
CAU,T19,34,roxinho,Peltogyne lecointei,Fabaceae,46,O,E,1,FALSE,NA,18.27,38.26,0,5.2,0.5,5.7,20120316,779790.8743,9584441.619,2.179158049,10000,100
CAU,T19,36,abiurana,Pouteria gongrijpii,Sapotaceae,35,O,E,2,FALSE,NA,24.99,42.96,3.1,3.2,4,4,20120316,779802.9759,9584493.936,1.198657031,10000,100
CAU,T19,37,maria preta,Ziziphus sp.,Rhamnaceae,48.8,O,C,2,FALSE,NA,20.55,31.01,3.8,2.3,3.2,5.3,20120316,779799.9722,9584494.878,2.479794314,10000,100
CAU,T19,39,morta,NA,NA,111.7,O,NA,NA,TRUE,4,NA,37.06,NA,NA,NA,NA,20120316,779785.9528,9584499.835,15.1702263,10000,100
CAU,T19,40,abiurana,Pouteria gongrijpii,Sapotaceae,49.1,O,E,2,FALSE,NA,23.22,34.45,3.4,4.8,3.2,4.7,20120316,779801.9406,9584503,2.51325852,10000,100
CAU,T19,41,breu barrote,Tetragastris panamensis,Burseraceae,45,O,S,2,FALSE,NA,11.55,18.96,2.8,2.1,2.2,5.2,20120316,779783.9901,9584510.805,2.076880808,10000,100
CAU,T19,47,morta,NA,NA,110,O,NA,NA,TRUE,4,NA,6.18,NA,NA,NA,NA,20120316,779792.8525,9584525.636,14.66981014,10000,100
CAU,T19,49,caramuxi,Pouteria hispida,Sapotaceae,55.9,O,E,1,FALSE,NA,12.68,22.68,2.7,6.2,2.7,2.8,20120316,779800.8301,9584531.395,3.337649207,10000,100
CAU,T19,50,abiurana,Pouteria gongrijpii,Sapotaceae,39.7,O,E,1,FALSE,NA,10.53,26.68,7.6,0,2.8,2.2,20120316,779796.4144,9584535.434,1.5789989,10000,100
